long_station_name,data_owner_id,dwr_sample_code,collection_date2,lab_result,field_result,rpd
Lindsey Slough at Hastings Island Bridge.,1860,C0318B0340,03/13/2018 09:47,283,278,-1.7825311942959003
Upper Cache Slough,1860,C0318B0341,03/13/2018 10:03,427,439,2.771362586605081
Shag Slough @ Liberty Island Bridge,1860,C0318B0342,03/13/2018 10:18,453,442,-2.4581005586592175
Wildlands Restoration Site,1860,C0318B0343,03/13/2018 10:35,718,709,-1.261387526278907
Liberty Cut at USGS Piling,1860,C0318B0344,03/13/2018 10:44,722,714,-1.1142061281337048
South Tip of Liberty Island,1860,C0318B0345,03/13/2018 11:28,214,211,-1.411764705882353
Sacramento Deep Water Channel,1860,C0318B0346,03/13/2018 11:41,216,210,-2.8169014084507045
Miner Slough below Prospect Island,1860,C0318B0347,03/13/2018 11:50,183,180,-1.6528925619834711
Miner Slough @ Highway 84 Bridge,1860,C0318B0348,03/13/2018 12:06,192,180,-6.451612903225806
Cache Slough nr. Ryer Island gaging station,1860,C0318B0423,03/27/2018 08:40,204,207.6,1.7492711370262364
Lindsey Slough at Hastings Island Bridge.,1860,C0318B0424,03/27/2018 08:55,309,311.2,0.7094485649790353
Upper Cache Slough,1860,C0318B0425,03/27/2018 09:10,471,488.6,3.6681950812838733
Shag Slough @ Liberty Island Bridge,1860,C0318B0426,03/27/2018 09:24,614,622,1.2944983818770228
Wildlands Restoration Site,1860,C0318B0427,03/27/2018 09:38,726,737,1.5037593984962405
Liberty Cut at USGS Piling,1860,C0318B0428,03/27/2018 09:52,724,734,1.3717421124828533
South Tip of Liberty Island,1860,C0318B0429,03/27/2018 10:12,204,206.3,1.1211308798440223
Sacramento Deep Water Channel,1860,C0318B0430,03/27/2018 10:40,219,221.4,1.0899182561307927
Miner Slough below Prospect Island,1860,C0318B0431,03/27/2018 10:50,116,117,0.8583690987124464
Miner Slough @ Highway 84 Bridge,1860,C0318B0432,03/27/2018 11:07,119,120.2,1.0033444816053536
Cache Slough nr. Ryer Island gaging station,1860,C0421B0125,04/06/2021 09:05,220,214.7,-2.4384633080285307
(User Defined),1860,C0421B0124,04/06/2021 09:43,288,282.9,-1.786652653704685
South Tip of Liberty Island,1860,C0421B0128,04/06/2021 10:22,211,208.9,-1.0002381519409358
Liberty Cut at USGS Piling,1860,C0421B0127,04/06/2021 11:32,448,454.9,1.5284084616236522
Upper Cache Slough,1860,C0421B0126,04/06/2021 12:45,257,251.9,-2.0043230497150692
Miner Slough below Prospect Island,1860,C0421B0129,04/06/2021 13:29,195,192.6,-1.2383900928792597
Cache Slough nr. Ryer Island gaging station,1860,C0418B0499,04/10/2018 08:56,154,153.1,-0.5861282969716741
Lindsey Slough at Hastings Island Bridge.,1860,C0418B0500,04/10/2018 09:13,286,289.4,1.1817865832464294
Upper Cache Slough,1860,C0418B0501,04/10/2018 09:28,508,515,1.3685239491691104
Shag Slough @ Liberty Island Bridge,1860,C0418B0502,04/10/2018 09:42,580,577,-0.5185825410544511
Wildlands Restoration Site,1860,C0418B0503,04/10/2018 09:56,507,507,0
Liberty Cut at USGS Piling,1860,C0418B0504,04/10/2018 10:08,508,515,1.3685239491691104
South Tip of Liberty Island,1860,C0418B0505,04/10/2018 10:30,155,163.4,5.276381909547743
Sacramento Deep Water Channel,1860,C0418B0506,04/10/2018 10:48,183,184.3,0.7078682276068671
Miner Slough below Prospect Island,1860,C0418B0507,04/10/2018 11:09,110,110.4,0.3629764065335805
Miner Slough @ Highway 84 Bridge,1860,C0418B0508,04/10/2018 11:29,106,107.3,1.2189404594467859
Cache Slough nr. Ryer Island gaging station,1860,C0419B0262,04/10/2019 09:50,216,219.7,1.698416341519389
Upper Cache Slough,1860,C0419B0263,04/10/2019 10:32,646,601,-7.217321571772254
Liberty Cut at USGS Piling,1860,C0419B0264,04/10/2019 11:10,294,291.3,-0.9226037929267005
South Tip of Liberty Island,1860,C0419B0265,04/10/2019 12:20,312,304.8,-2.334630350194549
Miner Slough below Prospect Island,1860,C0419B0266,04/10/2019 12:45,124,120.5,-2.8629856850715747
Cache Slough nr. Ryer Island gaging station,1860,C0418B0565,04/24/2018 08:35,191,144.5,-27.719821162444113
Lindsey Slough at Hastings Island Bridge.,1860,C0418B0566,04/24/2018 08:50,241,160,-40.399002493765586
Upper Cache Slough,1860,C0418B0567,04/24/2018 09:05,403,414,2.692778457772338
Shag Slough @ Liberty Island Bridge,1860,C0418B0568,04/24/2018 09:30,427,435,1.8561484918793503
Wildlands Restoration Site,1860,C0418B0569,04/24/2018 09:45,564,374,-40.511727078891255
Liberty Cut at USGS Piling,1860,C0418B0570,04/24/2018 10:00,545,360,-40.88397790055249
South Tip of Liberty Island,1860,C0418B0571,04/24/2018 10:20,189,125,-40.76433121019109
Sacramento Deep Water Channel,1860,C0418B0572,04/24/2018 10:30,198,128,-42.944785276073624
Miner Slough below Prospect Island,1860,C0418B0573,04/24/2018 10:50,145,96,-40.66390041493776
Miner Slough @ Highway 84 Bridge,1860,C0418B0574,04/24/2018 11:20,151,100,-40.63745019920319
Cache Slough nr. Ryer Island gaging station,1860,C0521B0206,05/05/2021 10:05,188,182.7,-2.8594550849743787
Upper Cache Slough,1860,C0521B0207,05/05/2021 11:10,210,203.7,-3.045685279187823
(User Defined),1860,C0521B0205,05/05/2021 11:40,216,211.3,-2.1998595834308396
Liberty Cut at USGS Piling,1860,C0521B0208,05/05/2021 12:25,296,286,-3.436426116838488
South Tip of Liberty Island,1860,C0521B0209,05/05/2021 12:55,188,182.5,-2.968960863697706
Miner Slough below Prospect Island,1860,C0521B0210,05/05/2021 13:15,181,176.4,-2.574146614437602
Cache Slough nr. Ryer Island gaging station,1860,C0518B0611,05/09/2018 09:29,182,186.8,2.6030368763557545
Lindsey Slough at Hastings Island Bridge.,1860,C0518B0612,05/09/2018 09:46,222,227.6,2.4911032028469724
Upper Cache Slough,1860,C0518B0613,05/09/2018 10:01,258,264.6,2.525832376578654
Shag Slough @ Liberty Island Bridge,1860,C0518B0614,05/09/2018 10:18,477,488.2,2.320762536261912
Wildlands Restoration Site,1860,C0518B0615,05/09/2018 10:35,491,505,2.8112449799196786
Liberty Cut at USGS Piling,1860,C0518B0616,05/09/2018 10:47,392,413.8,5.410771903698191
South Tip of Liberty Island,1860,C0518B0617,05/09/2018 11:14,187,191.4,2.3255813953488405
Sacramento Deep Water Channel,1860,C0518B0618,05/09/2018 11:25,186,190.2,2.232854864433806
Miner Slough below Prospect Island,1860,C0518B0619,05/09/2018 11:40,144,147.9,2.672147995889007
Miner Slough @ Highway 84 Bridge,1860,C0518B0620,05/09/2018 11:58,132,135.6,2.6905829596412514
Cache Slough nr. Ryer Island gaging station,1860,C0519B0366,05/09/2019 09:32,129,129,0
Upper Cache Slough,1860,C0519B0367,05/09/2019 09:53,295,296,0.338409475465313
Liberty Cut at USGS Piling,1860,C0519B0368,05/09/2019 11:10,517,529,2.294455066921606
South Tip of Liberty Island,1860,C0519B0369,05/09/2019 12:04,193,192,-0.5194805194805194
Miner Slough below Prospect Island,1860,C0519B0370,05/09/2019 12:30,110,107,-2.7649769585253456
Cache Slough nr. Ryer Island gaging station,1860,C0518B0678,05/22/2018 09:25,166,170.3,2.557240559024687
Lindsey Slough at Hastings Island Bridge.,1860,C0518B0679,05/22/2018 10:03,186,189.7,1.9696566409369116
Upper Cache Slough,1860,C0518B0680,05/22/2018 10:18,218,222.6,2.0880617339990892
Shag Slough @ Liberty Island Bridge,1860,C0518B0681,05/22/2018 11:02,357,388.6,8.476394849785414
Wildlands Restoration Site,1860,C0518B0682,05/22/2018 11:49,350,356.2,1.755876522231659
Liberty Cut at USGS Piling,1860,C0518B0683,05/22/2018 12:01,292,295.1,1.0560381536365262
South Tip of Liberty Island,1860,C0518B0684,05/22/2018 12:24,151,169.8,11.720698254364097
Sacramento Deep Water Channel,1860,C0518B0685,05/22/2018 12:36,178,180.8,1.5607580824972191
Miner Slough below Prospect Island,1860,C0518B0686,05/22/2018 12:49,149,152.4,2.2561380225613843
Miner Slough @ Highway 84 Bridge,1860,C0518B0687,05/22/2018 13:08,149,152.8,2.5182239893969594
Cache Slough nr. Ryer Island gaging station,1860,C0618B0710,06/04/2018 09:23,152,153,0.6557377049180327
Lindsey Slough at Hastings Island Bridge.,1860,C0618B0711,06/04/2018 09:40,186,190,2.127659574468085
Upper Cache Slough,1860,C0618B0712,06/04/2018 10:13,195,197,1.0204081632653061
Shag Slough @ Liberty Island Bridge,1860,C0618B0713,06/04/2018 10:26,296,299,1.0084033613445378
Wildlands Restoration Site,1860,C0618B0714,06/04/2018 10:43,290,293,1.0291595197255576
Liberty Cut at USGS Piling,1860,C0618B0715,06/04/2018 10:58,256,256,0
South Tip of Liberty Island,1860,C0618B0716,06/04/2018 11:20,160,162,1.2422360248447204
Sacramento Deep Water Channel,1860,C0618B0717,06/04/2018 11:35,182,183,0.547945205479452
Miner Slough below Prospect Island,1860,C0618B0718,06/04/2018 11:46,128,129,0.7782101167315175
Miner Slough @ Highway 84 Bridge,1860,C0618B0719,06/04/2018 12:03,135,137,1.4705882352941175
Cache Slough nr. Ryer Island gaging station,1860,C0519B0462,06/04/2019 10:07,191,185.2,-3.083466241360984
Upper Cache Slough,1860,C0519B0463,06/04/2019 10:31,317,313.4,-1.1421319796954388
Liberty Cut at USGS Piling,1860,C0519B0464,06/04/2019 11:24,596,596,0
South Tip of Liberty Island,1860,C0519B0465,06/04/2019 11:43,267,257,-3.816793893129771
Miner Slough below Prospect Island,1860,C0519B0466,06/04/2019 12:10,110,108.2,-1.649862511457376
Cache Slough nr. Ryer Island gaging station,1860,C0621B0283,06/10/2021 09:46,188,182.1,-3.188327479059717
Upper Cache Slough,1860,C0621B0284,06/10/2021 10:09,194,187.7,-3.3010217448257855
(User Defined),1860,C0621B0282,06/10/2021 11:02,269,259.3,-3.67215597198561
Liberty Cut at USGS Piling,1860,C0621B0285,06/10/2021 11:48,234,226.7,-3.169090514434561
South Tip of Liberty Island,1860,C0621B0286,06/10/2021 12:07,192,186,-3.1746031746031744
Miner Slough below Prospect Island,1860,C0621B0287,06/10/2021 12:21,156,153.3,-1.7458777885547938
Cache Slough nr. Ryer Island gaging station,1860,C0618B0818,06/19/2018 10:11,146,147.1,0.7505970658478296
Lindsey Slough at Hastings Island Bridge.,1860,C0618B0819,06/19/2018 10:29,169,165.3,-2.2135806162129756
Upper Cache Slough,1860,C0618B0820,06/19/2018 10:43,173,174.5,0.8633093525179856
Shag Slough @ Liberty Island Bridge,1860,C0618B0821,06/19/2018 11:15,258,260.5,0.9643201542912248
Wildlands Restoration Site,1860,C0618B0822,06/19/2018 11:29,247,249.4,0.9669621273166824
Liberty Cut at USGS Piling,1860,C0618B0823,06/19/2018 11:42,228,229.6,0.6993006993006968
South Tip of Liberty Island,1860,C0618B0824,06/19/2018 12:01,157,157.4,0.254452926208655
Sacramento Deep Water Channel,1860,C0618B0825,06/19/2018 12:15,158,160.9,1.8187519598620294
Miner Slough below Prospect Island,1860,C0618B0826,06/19/2018 12:24,129,130.1,0.8490930142801962
Miner Slough @ Highway 84 Bridge,1860,C0618B0827,06/19/2018 12:42,135,136.4,1.031687546057484
Cache Slough nr. Ryer Island gaging station,1860,C0719B0660,07/09/2019 10:58,126,124,-1.6
Upper Cache Slough,1860,C0719B0661,07/09/2019 11:20,168,167,-0.5970149253731344
Liberty Cut at USGS Piling,1860,C0719B0662,07/09/2019 11:47,266,266,0
South Tip of Liberty Island,1860,C0719B0663,07/09/2019 12:40,135,133,-1.4925373134328357
Miner Slough below Prospect Island,1860,C0719B0664,07/09/2019 12:55,120,119,-0.8368200836820083
Cache Slough nr. Ryer Island gaging station,1860,C0718B0851,07/10/2018 09:57,138,138.2,0.14482259232439437
Lindsey Slough at Hastings Island Bridge.,1860,C0718B0852,07/10/2018 10:13,152,152.2,0.1314924391847394
Upper Cache Slough,1860,C0718B0853,07/10/2018 10:33,156,158.9,1.8418545570022267
Shag Slough @ Liberty Island Bridge,1860,C0718B0854,07/10/2018 10:50,232,231.8,-0.08624407072013308
Wildlands Restoration Site,1860,C0718B0855,07/10/2018 11:23,213,269.8,23.529411764705888
Liberty Cut at USGS Piling,1860,C0718B0856,07/10/2018 11:36,210,209,-0.47732696897374705
South Tip of Liberty Island,1860,C0718B0857,07/10/2018 11:57,145,144.3,-0.48392671966815665
Sacramento Deep Water Channel,1860,C0718B0858,07/10/2018 12:12,172,172,0
Miner Slough below Prospect Island,1860,C0718B0859,07/10/2018 12:24,123,122.3,-0.5707297187117838
Miner Slough @ Highway 84 Bridge,1860,C0718B0860,07/10/2018 12:42,120,119.7,-0.25031289111389
Cache Slough nr. Ryer Island gaging station,1860,C0720B0454,07/14/2020 10:33,139,135.3,-2.697776157491789
Upper Cache Slough,1860,C0720B0455,07/14/2020 10:53,159,153.6,-3.4548944337811935
(User Defined),1860,C0720B0453,07/14/2020 11:19,179,172.8,-3.5247299602046556
Liberty Cut at USGS Piling,1860,C0720B0456,07/14/2020 11:57,207,202.2,-2.3460410557184805
South Tip of Liberty Island,1860,C0720B0457,07/14/2020 12:26,142,137.9,-2.9296177206145013
Miner Slough below Prospect Island,1860,C0720B0458,07/14/2020 12:39,132,128.5,-2.6871401151631478
Cache Slough nr. Ryer Island gaging station,1860,C0721B0328,07/14/2021 09:41,289,267.7,-7.6522363930303605
Upper Cache Slough,1860,C0721B0329,07/14/2021 10:06,224,218.3,-2.577436129323983
(User Defined),1860,C0721B0327,07/14/2021 10:32,243,237.6,-2.2471910112359574
Liberty Cut at USGS Piling,1860,C0721B0330,07/14/2021 11:06,263,258.3,-1.8031843468252404
South Tip of Liberty Island,1860,C0721B0331,07/14/2021 12:16,217,213.7,-1.5323891339679645
Miner Slough below Prospect Island,1860,C0721B0332,07/14/2021 12:39,146,143.9,-1.448775439806826
Cache Slough nr. Ryer Island gaging station,1860,C0718B0917,07/24/2018 09:25,140,140,0
Lindsey Slough at Hastings Island Bridge.,1860,C0718B0918,07/24/2018 09:40,151,151,0
Upper Cache Slough,1860,C0718B0919,07/24/2018 09:55,151,150,-0.6644518272425249
Shag Slough @ Liberty Island Bridge,1860,C0718B0920,07/24/2018 10:10,222,222,0
Wildlands Restoration Site,1860,C0718B0921,07/24/2018 10:25,266,263,-1.1342155009451798
Liberty Cut at USGS Piling,1860,C0718B0922,07/24/2018 10:50,194,194,0
South Tip of Liberty Island,1860,C0718B0923,07/24/2018 11:15,144,143.8,-0.1389854065323062
Sacramento Deep Water Channel,1860,C0718B0924,07/24/2018 11:30,193,193.7,0.3620377553659109
Miner Slough below Prospect Island,1860,C0718B0925,07/24/2018 11:40,131,130,-0.7662835249042145
Miner Slough @ Highway 84 Bridge,1860,C0718B0926,07/24/2018 11:55,124,124,0
Cache Slough nr. Ryer Island gaging station,1860,C0821B0396,08/03/2021 09:15,208,203.5,-2.187120291616039
Upper Cache Slough,1860,C0821B0397,08/03/2021 09:40,229,222.1,-3.0591886499667504
(User Defined),1860,C0821B0395,08/03/2021 10:05,370,360.7,-2.545504310934723
Liberty Cut at USGS Piling,1860,C0821B0398,08/03/2021 10:45,270,264.2,-2.1714713590415617
South Tip of Liberty Island,1860,C0821B0399,08/03/2021 11:05,213,208.6,-2.087286527514234
Miner Slough below Prospect Island,1860,C0821B0400,08/03/2021 11:50,146,103.5,-34.06813627254509
Cache Slough nr. Ryer Island gaging station,1860,C0818B0945,08/07/2018 10:21,151,150.5,-0.33167495854063017
Lindsey Slough at Hastings Island Bridge.,1860,C0818B0946,08/07/2018 11:35,153,152.3,-0.45856534556173506
Upper Cache Slough,1860,C0818B0947,08/07/2018 11:49,152,151.3,-0.4615891856247864
Shag Slough @ Liberty Island Bridge,1860,C0818B0948,08/07/2018 12:03,221,219.4,-0.7266121707538575
Wildlands Restoration Site,1860,C0818B0949,08/07/2018 12:17,207,205.7,-0.629997576932402
Liberty Cut at USGS Piling,1860,C0818B0950,08/07/2018 12:27,195,192.9,-1.0827532869296181
South Tip of Liberty Island,1860,C0818B0951,08/07/2018 12:54,152,150.7,-0.8589362405021549
Sacramento Deep Water Channel,1860,C0818B0952,08/07/2018 13:06,176,165.4,-6.209724663151725
Miner Slough below Prospect Island,1860,C0818B0953,08/07/2018 13:17,146,144.6,-0.9635237439779805
Miner Slough @ Highway 84 Bridge,1860,C0818B0954,08/07/2018 13:34,140,138.5,-1.0771992818671454
Miner Slough below Prospect Island,1860,C0820B0541,08/12/2020 10:40,163,158.7,-2.6732981038234453
South Tip of Liberty Island,1860,C0820B0540,08/12/2020 10:58,166,160.8,-3.1823745410036652
Liberty Cut at USGS Piling,1860,C0820B0539,08/12/2020 11:25,205,198.5,-3.2218091697645597
Upper Cache Slough,1860,C0820B0538,08/12/2020 11:58,169,164,-3.003003003003003
(User Defined),1860,C0820B0536,08/12/2020 12:24,188,182.5,-2.968960863697706
Cache Slough nr. Ryer Island gaging station,1860,C0820B0537,08/12/2020 12:57,160,156.2,-2.403542061986092
Cache Slough nr. Ryer Island gaging station,1860,C0919B0850,09/04/2019 09:50,143,150,4.778156996587031
Upper Cache Slough,1860,C0919B0851,09/04/2019 10:15,168,166,-1.1976047904191618
Liberty Cut at USGS Piling,1860,C0919B0852,09/04/2019 10:40,435,437,0.45871559633027525
South Tip of Liberty Island,1860,C0919B0853,09/04/2019 11:00,157,155.6,-0.8957133717210528
Miner Slough below Prospect Island,1860,C0919B0854,09/04/2019 11:20,133,130.5,-1.8975332068311195
Cache Slough nr. Ryer Island gaging station,1860,C0920B0643,09/09/2020 11:42,196,190.5,-2.846054333764554
Upper Cache Slough,1860,C0920B0644,09/09/2020 12:08,202,196,-3.015075376884422
(User Defined),1860,C0920B0642,09/09/2020 12:35,233,231,-0.8620689655172413
Liberty Cut at USGS Piling,1860,C0920B0645,09/09/2020 13:20,244,237.6,-2.657807308970102
South Tip of Liberty Island,1860,C0920B0646,09/09/2020 13:47,198,193.7,-2.195557824865975
Miner Slough below Prospect Island,1860,C0920B0647,09/09/2020 14:08,200,192.4,-3.87359836901121
Cache Slough nr. Ryer Island gaging station,1860,C0921B0450,09/09/2021 09:52,226,219.6,-2.8725314183123904
Upper Cache Slough,1860,C0921B0451,09/09/2021 10:12,232,224.9,-3.107901072444734
(User Defined),1860,C0921B0449,09/09/2021 10:34,265,258.1,-2.6381189065188213
Liberty Cut at USGS Piling,1860,C0921B0452,09/09/2021 11:06,282,274.6,-2.659001077973402
South Tip of Liberty Island,1860,C0921B0453,09/09/2021 11:29,227,221.2,-2.588130298973678
Miner Slough below Prospect Island,1860,C0921B0454,09/09/2021 11:44,207,201.3,-2.792064658339451
Cache Slough nr. Ryer Island gaging station,1860,C0918B1037,09/11/2018 10:00,186,187,0.5361930294906166
Lindsey Slough at Hastings Island Bridge.,1860,C0918B1038,09/11/2018 10:15,203,202,-0.49382716049382713
Shag Slough @ Liberty Island Bridge,1860,C0918B1040,09/11/2018 10:45,342,341,-0.29282576866764276
Wildlands Restoration Site,1860,C0918B1041,09/11/2018 11:05,496,495,-0.20181634712411706
Liberty Cut at USGS Piling,1860,C0918B1042,09/11/2018 11:15,476,484,1.6666666666666667
Upper Cache Slough,1860,C0918B1039,09/11/2018 11:32,201,200,-0.4987531172069825
South Tip of Liberty Island,1860,C0918B1043,09/11/2018 11:40,200,198,-1.0050251256281406
Sacramento Deep Water Channel,1860,C0918B1044,09/11/2018 11:55,208,207,-0.48192771084337355
Miner Slough below Prospect Island,1860,C0918B1045,09/11/2018 12:25,175,174,-0.5730659025787965
Miner Slough @ Highway 84 Bridge,1860,C0918B1046,09/11/2018 12:40,170,169,-0.5899705014749262
Cache Slough nr. Ryer Island gaging station,1860,C1021B0502,10/06/2021 09:44,199,197.2,-0.9086320040383702
Upper Cache Slough,1860,C1021B0503,10/06/2021 10:31,224,225.3,0.5786779434676214
Liberty Cut at USGS Piling,1860,C1021B0504,10/06/2021 11:13,276,274.8,-0.43572984749454924
South Tip of Liberty Island,1860,C1021B0505,10/06/2021 11:39,209,209.3,0.14343772412144937
Miner Slough below Prospect Island,1860,C1021B0506,10/06/2021 11:57,161,161.7,0.4338394793926177
Cache Slough nr. Ryer Island gaging station,1860,C1020B0710,10/08/2020 10:30,154,150.2,-2.4983563445101984
Upper Cache Slough,1860,C1020B0711,10/08/2020 11:25,188,182.4,-3.0237580993520488
(User Defined),1860,C1020B0709,10/08/2020 11:47,235,222.4,-5.509400961958896
Liberty Cut at USGS Piling,1860,C1020B0712,10/08/2020 12:30,230,223,-3.090507726269316
South Tip of Liberty Island,1860,C1020B0713,10/08/2020 12:50,160,157,-1.8927444794952681
Miner Slough below Prospect Island,1860,C1020B0714,10/08/2020 13:15,140,134.6,-3.9329934450109287
Cache Slough nr. Ryer Island gaging station,1860,C1018B1134,10/09/2018 09:24,161,157.8,-2.0075282308657396
Lindsey Slough at Hastings Island Bridge.,1860,C1018B1135,10/09/2018 10:00,187,183.1,-2.1075385031072713
